comment_id,user_id,parent_user_id,node_id,poster,parent_content,content,support,parody
239,423,405.0,0,看到这个新闻很想哭,"太懂这种不配感了[笑哭R]
同没读高中读的中专。大学考进二本，插班生考试觉得和全国其他的高中生竞争肯定没戏就不想去，被基友硬拉着去也没敢填211，结果分数溢出考进了双非。
后来考研，也觉得自己不配，不敢填梦校降了一个档次，然后又是分数溢出很多…
大厂工作了两三年终于好很多了，认清了这个世界就是个巨大的草台班子[笑哭R]",我有个前同事本科三本，研究生读了211，一起共事时感觉他对三本经历有非常强的自卑，好像低人一头，没必要真的没必要啊,0,0
1600,1716,1688.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,刚刷到一个帖子，ID名是*爸讲数学，酸的呦，说什么但凡辅导过功课的都知道不可能，话里话外她中考成绩太差，真的有天赋早就在小学参加各种比赛了。完全忽略这是一个小县城的女孩子，爸妈完全辅导不了功课，他那么能应该对比的是第26名那个孩子，为什么不比，比不过呗，卯足了劲酸一个中专生,一般都是那些名字下面写着什么教育博主的家长在各种质疑，他们花了大量的精力金钱去培养娃，发现还不如一个散修的[偷笑R]主要哪些ip大家都明白,0,0
2602,2559,2519.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,其实我就有一个好奇的点，为什么她数学那么好，还只是上中转而已，不上一个普通的高中。,也有可能是偏科呀。,0,0
425,800,678.0,1,网传丘成桐对姜萍和阿里数赛的评价,1.我没这样以为。2.不觉得。,[doge][doge][偷笑R][偷笑R],2,0
2269,2245,2173.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,“我可是男士”[萌萌哒R],木韧又觉醒了[赞R],1,0
3592,3333,3170.0,13,有一说一，真相快出来了,[doge][doge][doge],怎么只知道删评论捂嘴呢？被我说中破防啦 小镇做题家[doge],2,0
267,697,686.0,1,网传丘成桐对姜萍和阿里数赛的评价,真的吗,你是认真问的么[石化R]真要有这事，在国人网军能力下他还能活？,0,0
2617,2571,2519.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,其实我就有一个好奇的点，为什么她数学那么好，还只是上中转而已，不上一个普通的高中。,我老公读书一直是班长，乡镇中学考了三年中考，每一年都考上了。第一年他爸拿到高中录取通知书给他说没考上，让他去读中专，他坚持复读，不过不叫复读班，叫农技班。第二年，他爸又给他说没考上去读中专，他还是坚持又复读，第三年他爸拗不过给他说考上了，他去县城高中学校报到，老师都问他你连续三年都考了我们学校，怎么第一年不来读呢，他才知道每一年都考上了的，因为中专毕业就可以挣钱，他爸年年瞒下他的高中录取通知书，后来考了上海的大学,0,0
3202,2975,1705.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,能看完吗，我只是在吐槽某些人[失望R],我只是在吐槽你的标题,0,0
1526,1662,1682.0,4,浙大:人在家中坐，喜从天上来,决赛估计难有好的成绩,啊？,0,0
1282,3555,,20,应该快结束了吧,,感觉就像学者说的那样，她应该出来自证，而且自证不像某些网友说的那样既然问心无愧为什么自证，学术自证太正常了吧，毕业论文答辩不就是自证观点，自证学习成果的过程吗。,2,0
467,587,831.0,1,网传丘成桐对姜萍和阿里数赛的评价,喜欢偏微分方程对称的美吗[大笑R],[笑哭R]真希望她是真正的天才，但种种迹象表明，有点难[哭惹R],0,0
1047,1379,1326.0,4,浙大:人在家中坐，喜从天上来,估计老师心中的天赋跟我们不一样 我儿子同学次次年级第一，他爸爸清华数学系教授，天天说他儿子没天赋 我就懂了我与教授的认知有偏差,[失望R]差不多，我们一个特别有名带过很多第一的老师，把那种完全不听看一眼就明白的学生才叫有天赋，需要学习一下才能明白的都叫努力型,0,0
1004,2860,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,开始无限蹭流量[得意R],0,0
465,587,831.0,1,网传丘成桐对姜萍和阿里数赛的评价,哈，是嫌初中数学太简单不屑回答吗[笑哭R]连中考都不在意了,哈哈，有时间可以去b站看看她的采访[笑哭R],2,0
3280,3057,3051.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,出格人生，这个出格可以变成贬义或者褒义，阿里此举进退可守，这个小女孩或许会成为流量最大的受害者,也不算受害者吧，她得到了利益才会成为抢手的吧[偷笑R][偷笑R]而且自从她被烙印上天才，他们县镇乡对她家都有福利还有社会的捐助[偷笑R][偷笑R],0,1
3819,525,3171.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,我挺好奇的，有参赛者实名质疑姜萍的吗？网上到底都那些人在黑姜萍？他们这么做的目的是什么，仅仅只是口嗨一下？我统计了一下黑姜萍的人的账号很多都是新注册的，而且很多在贴子里评论黑姜萍的也是新注册的账号，就像下水道的老鼠一样见不了光！,我不是新的哦,0,0
4684,3175,3821.0,13,有一说一，真相快出来了,并不是。初赛规则是有漏洞的，如果不是闭卷+监考，又怎会招来这么多质疑？你用一个有争议的排名来证明争议本身，不是很奇怪吗？其他人除了这个初赛，要么是名校学历，要么早就在其他竞赛里得过奖，都可以证明他们有这个实力，可她啥都没有，连月考分数也很普通，对于这种靠自觉开卷的考试突然就造出来的天才，搁谁都觉得奇怪吧。,哪里规则有漏洞呢？你该不会没考过开卷的试吧[笑哭R]如果你平时成绩平平，高考超常发挥了，我就可以举报你作弊啦[笑哭R]你该不会真的干过这种事吧[笑哭R],0,0
5306,669,3211.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,其实一个方法很简单，达摩院直接公开她和王闰秋的卷子，看解题思路就行了。,之前网上有人说通过什么内部途径看到姜萍卷子了，应该是没看出解题思路的问题，就攻击她用来答题的应用使用太熟练了,0,0
2345,2346,2173.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,“我可是男士”[萌萌哒R],跟男女有什么关系[笑哭R],0,0
5774,3518,2916.0,19,如果数学是假的，那什么是真的？,开卷考试，48小时线上交答案，没有监考！姜萍有团队？其他选手呢？就姜萍有团队？姜萍有团队是作弊，其他选手呢？哪个是真的？纯属个人疑问,哈哈哈哈哈 其他很多人就是当作团队赛打的,0,0
2179,2166,2116.0,9,姜萍老师的学历竟然那么高,刚看到一个说老师是博士的，现在又变成硕士了，[捂脸R]这个世界上有什么东西是真的,应该是个硕士,0,0
3381,2999,3100.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,以前谁知道什么达摩院？ 现在出名了 把网友当猴耍,但是后来发现好多猴子,0,0
1370,4028,,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,,我们目标是，屌丝不准逆袭[黑薯问号R],0,0
130,184,174.0,0,看到这个新闻很想哭,不一定中专就不学习不乖 我表妹中专的 挺乖的 家庭一般 当时也可以考上差高中 但就是懂事想着就算考上了 以后也考不上好大学 就读了中专而已 学一技之长 现在一步步大专快毕业了 大专学费也是她自己赚的 比那些明明考不上好高中 非要拉着面子要家长搞个高中回来的 然后又不好好学的人 好多了,我侄女也是中考分只能上个不好公办高中，私立太贵，就去读了中专，因专业所限（所读专业没有本科院校招），读了大专，现想专升本。,0,0
620,1015,999.0,1,网传丘成桐对姜萍和阿里数赛的评价,83/150是姜的月考成绩啊哈哈,这种小孩没必要搭理，笑死我了[笑哭R],0,0
727,1099,1055.0,2,为什么姜萍的成功会如此耀眼！,你发现没有，比起满大街的爆红网红主播，大家其实心里更喜欢，这些虽然出身一般但闪闪发光的人才。[偷笑R][偷笑R]群众的眼睛是雪亮的,我们欣赏的是她们身上这些难能可贵的品质，无论身处何地都能坚定的选择自己热爱的。,1,0
410,800,678.0,1,网传丘成桐对姜萍和阿里数赛的评价,“同时美国名校几乎没有人”—因为美国知道这项比赛的人少，所以报名的人少，这是什么特别难以理解的事情吗还特意挑出来说。,啥？第140名邓明扬，现MIT，都不数奥名校了？人大附早培，数奥，信息学双料得主,0,0
1080,3004,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,觉得她真的，要么三四十岁的，要么某个大专的[doge],2,0
4553,3175,3550.0,13,有一说一，真相快出来了,按照你们姜信徒的逻辑应该请记者来采访我[捂脸R],第一，哪里看出来我支持姜萍？我单纯质疑你们，不支持任何人。第二，为啥要请记者呢，现在有记者采访姜萍呢？第三，从评论区来看，大家让别人自证很积极，轮到自己个个推三阻四了[捂脸R],0,0
587,1940,,4,浙大:人在家中坐，喜从天上来,,总之我自己读高中的时候也不可以说不勤奋，但是数学真没及格过，150考七八十是常态，哎～这种不仅仅是勤奋，还有天赋吧。,1,0
2813,2700,1755.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,数学真的有天赋，就算不是小学显现，初中也会显现了，而且数学好的人基本理科成绩都很好，她真的那么厉害至少物理化学都会很好，也不会公立高中都考不上,应试教育会埋没了美术音乐天才，绝对不会发现不了数学天才,0,0
915,1286,1313.0,4,浙大:人在家中坐，喜从天上来,也带我 我天天学 没日没夜 不吃不睡的学！也能进12,哪个前12 全班么？,0,0
49,245,,0,看到这个新闻很想哭,,看到这个新闻不知道为什么，就是觉得很感动，明明是陌生人，但还是热泪盈眶[哭惹R],1,0
1315,532,1005.0,4,浙大:人在家中坐，喜从天上来,去美国这个环境改变太大，风险也挺大的，最好是国内本科，硕士出国,你这个也有道理，但是她如果能克服，可能会比国内要更好，国内学习环境还是差点[笑哭R]你看这些天网上一堆酸黄瓜造谣生事的，说人家小猿搜题[微笑R],1,0
4877,3950,3339.0,19,如果数学是假的，那什么是真的？,首先，人家是没有学过专业的数学，完全靠的是自学，书写不正规也可以理解，当然你的第一印象就已经给下了结论了，就没啥好讨论的了,啊？啊？不规范可以理解？啊？,0,0
3491,3265,3171.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,怎么证明这个请愿书是真实的？怎么证明已经提交给了组委会？阿里有回执吗？什么都没有就几张图片怎么知道真伪！,如果这请愿书也造假，相当于这个作者自爆让这几个实名参赛者来告自己。这篇请愿书还这么高热度，他是自己想吃牢饭了？,0,0
1363,4000,,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,,越有实力的人越谦虚，而那什么自封竞赛名师的人为了流量可以去无底线的哗众取宠。,0,0
6310,872,4733.0,22,11名清华杨阜霖嘘了口气，差点就出名了哈哈,她真的有能力，可以去参加国家的数学竞赛，年年都有的，清北都能进。一个阿里组织的开卷比赛，没正经学校和公司认，就是阿里自己都不认，不然早就拿钱资助了。,出来个预赛成绩，资助啥？决赛牛逼，阿里自然会出钱。要么拿奖有奖金。要么阿里给钱造流量。这都得决赛成绩出来再说了。,0,0
4638,1890,2910.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,如果她去了，就基本是真的了。这个才是真的间接证据。,主=6是直接证据[吃瓜R],2,1
5150,3221,4076.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,在别的地方看见有人说这个不是本人（不是我说的）,听说了，不过觉得“他”这个状态还不错。,0,0
6417,4876,4868.0,24,官宣！姜萍决赛时间定了！,他们不是相信姜萍，他们是不敢承认这次有站错队了。就是一群毫无担当的人。,也可能只是想考出来再说[笑哭R],0,0
881,2522,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,数学这玩意儿，会就是会，不会就是不会，还作弊，作弊怎么抄？抄个答案嘛！[捂脸R],1,0
2434,2167,2408.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,所以你会相信一个横平竖直都写不清楚的人可以创作滕王阁序吗[偷笑R],？,2,0
4146,1715,3575.0,20,应该快结束了吧,你想表达什么,表达 你怎么不考？,1,0
4643,3834,3715.0,21,"建筑学急需一个姜萍证明自己还是一门工科，建议明年老八校，各过评估院校安排系内学生参加阿赛，依托各单位庞大的建筑学生力量，预赛出三个jumping，决赛再拿个牌。打那些诋毁建筑学不学数理不是工科人的脸！
 
#建筑转行[话题]# #建筑设计[话题]# #建筑学[话题]# #阿里数学全球竞赛[话题]#","有人说建筑不是工科，建人睁大眼睛说：“你怎么这样凭空污人清白……”“什么清白？我前天亲眼见你偷了偏微分方程的书，还从网上下载一堆工科设备模型往自己的体块上糊，说是自己的概念设计，吊着打。”建人便涨红了脸，额上的青筋条条绽出，争辩道，""窃书不能算偷……窃书！……读书人的事，能算偷么？""接连便是难懂的话，什么""参数化智能化BIM""，什么""结合艺术、灵感、宗教、符号、现象学、靠悟""之类，引得众人都哄笑起来：店内外充满了快活的空气。",我不行了,2,0
7051,5214,5175.0,26,天才少女姜萍：我有非实现不可的梦想,所以到底是真的还是假的？[笑哭R][笑哭R][笑哭R],我秦始皇证明是真的,2,0
1411,1576,1573.0,4,浙大:人在家中坐，喜从天上来,那你的意思是mit的设计专业很差吗,不差， 我说的是qs榜单很烂 没啥公信力,0,0
1935,1906,1905.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,因为她的背景更有流量，这本来就是流量局[doge][doge][doge][doge][doge],你这就知道她的背景了吗，拿出来看看啊，有什么好东西别藏着掖着啊，证据都拿出来[偷笑R],1,0
4093,3575,3552.0,20,应该快结束了吧,真正的物理，数学初赛都是开券的，得了名次都是国内或国外名校的高手，没有人敢说我决赛一定拿金牌银牌的。,所以我说啊就一个开卷初赛闹麻了啊，给我个关键词我去看看谁商考几千万,1,0
851,916,1212.0,2,为什么姜萍的成功会如此耀眼！,她在家乡是不是已经是名人了,恐怕已经成了家长口中别人家的孩子[doge],2,0
1692,4676,,20,应该快结束了吧,,[汗颜R],0,0
935,1326,1286.0,4,浙大:人在家中坐，喜从天上来,一个辅导老师加三本书自学到全球十二强不叫天赋……老师要不你带带我试试？我肯定比她还努力[皱眉R],估计老师心中的天赋跟我们不一样 我儿子同学次次年级第一，他爸爸清华数学系教授，天天说他儿子没天赋 我就懂了我与教授的认知有偏差,0,0
3933,527,3179.0,18,阿里数赛办的好！以后还是别办了...,一直有人在拿她月考83说事，姜萍也确实在采访里说过，平时觉得没有难度的题就不做了，我不了解她，对我来说看她的新闻也就是一扫而过，哦这个孩子好厉害，就没有然后了，我愿意相信她就是数学很好，哪怕是假的，她不来带货，跟我都没啥关系。我觉得网上很多人都戾气太重，习惯性质疑，喷一切，行吧，他们舒服就行，但是有网络开盒，我觉得这个是犯罪,相信姜萍的人会被赐予和她一样的数学能力[偷笑R]或者说本来就有一样的能力,1,0
2112,2095,2082.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,乐了，给你答案也抄不到12,给我答案我也抄不到1200000000,1,0
273,1162,,2,为什么姜萍的成功会如此耀眼！,,"有的人吧，质疑这个讽刺那个，回头人家出国为老美效力了，看你们咋说~
人老美最喜欢这种天赋异禀的人才",1,0
177,337,324.0,0,看到这个新闻很想哭,有没有一种可能如果她真的去高中了，会不会泯然众人，发掘不出来，因为高中课程繁忙没时间去做自己喜欢的事情的。我高中就很喜欢英语，但我总是把学英语的时间放到数学上 因为我数学很差。老师也一直强调好的科目可以放一放，时间留给弱项。,对的！我上大学之后觉得自己潜能被开发了！,1,0
3016,1830,2154.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,这个世界看不得逆袭的戏码，因为那不是他们自己,因为这事本来究假的,2,0
6237,4733,872.0,22,11名清华杨阜霖嘘了口气，差点就出名了哈哈,即便是考进去的，也是毕业困难的学生。相对于菲尔兹奖来说，这一点不像种子选手。,人所谓毕业困难是因为在大学跟大佬多学了两年数学,0,0
6340,4805,4340.0,22,11名清华杨阜霖嘘了口气，差点就出名了哈哈,[石化R][石化R][石化R]现在舆论已经发展到作弊和反作弊了？？？一个考试，一次造神罢了。没有作弊的必要性。世界之大总能找几个环境和成绩成巨大反差的个体。阿里没必要为这事去作弊。只需要找到这个人多花些心思辅导即可。至于天才也不至于。有天赋，到不了天才的阶段。,真nb啊，中专数学不及格的全球阿里排名12笑死谁呢[笑哭R],0,0
2611,1249,2534.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,好像是家里没钱，父母年纪大了，中专上学不要钱[okR]但是还是被震惊到，现在这个年代还有上不起学的[捂脸R],现在吃饭都吃不好的也挺多的,0,0
5199,991,3155.0,20,应该快结束了吧,说句不好听的话，希望某些人不要玻璃心…我们的应试制度，是不会埋没一个数学天才的…[失望R],我觉得根本不可能，如果是一个数学天才老早就被看出来了拿去培养了[笑哭R]而且我无法理解一个数学那么强的人连一个高中都考不上，，，,0,0
1733,4800,,20,应该快结束了吧,,小红书是不是搜索不了姜萍了,0,0
1140,3085,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,为什么我最开始看的就是出个人生啊，就是当天新闻一发出来我就看了的[笑哭R],0,0
2259,2240,2165.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,另外，我没说她造假，我说她月考数学53分哦，难道你也觉得月考53分等于造假吗？,你这是在无端造谣 诽谤别人 莫名其妙,2,0
2067,2040,2044.0,4,浙大:人在家中坐，喜从天上来,噗了 历史算分就不是状元了,总分就是状元,0,0
312,734,736.0,1,网传丘成桐对姜萍和阿里数赛的评价,不是天才么？奥赛又不敢去了？是嫌奥赛太简单姜神看不上么[偷笑R],什么鬼玩意我说西门楼子你说胯骨轴子[笑哭R],0,0
4739,3697,3833.0,18,阿里数赛办的好！以后还是别办了...,机构拿她作秀赚流量和知名度呗[微笑R]，就是因为她是大专才会被大肆报道啊,中专集美,0,1
1404,1586,1516.0,5,真的很讨厌夺舍梗,30个男性中的唯一一个女性，一些男的看不得女性在这些领域里取得一点成就，好像女生有什么成就是要了他们的命似的[笑哭R][笑哭R],不提男女不能活了[抠鼻R],0,0
264,694,674.0,1,网传丘成桐对姜萍和阿里数赛的评价,丘成桐是用繁体字的，这才是他说的[doge],[捂脸R][捂脸R][捂脸R],0,0
1202,1315,1457.0,3,蹭热点别加高帽,其实姜女士当时是胖猫上身了 我去 这不得信死他们,真是[doge],0,0
6282,872,4733.0,22,11名清华杨阜霖嘘了口气，差点就出名了哈哈,美化啥啊，人家经历摆在那，废到底都随便上大学。你觉得人一般的话，比一比姜平的经历。大学挂科都能拿出来说了，在韩国能考上大学的，但凡不想挂科都不可能挂。,清北也有挂科的，谢谢。一个美国人上首尔大学，挂科延毕两年，还要舔一把的，也是服了。要是不是他后来遇到广中平佑，在你们嘴里绝对就是个普通人。,0,0
653,1036,1000.0,1,网传丘成桐对姜萍和阿里数赛的评价,如果网传的板书图是真的，那么中专生拿数竞第12名这事大概率是抄袭的。只有抄袭才会把西格玛写成像根号2那个鬼样子。,北大进决赛圈的人数远超清华，考虑开卷可互相交流讨论，并参考图一里邱的话，合理怀疑北大集体作弊。,0,0
6711,4855,5024.0,24,官宣！姜萍决赛时间定了！,那你们平均分挺高啊 780的满分620很厉害诶 而且家庭贫困,现在讨论的不是这个问题哈哈,0,0
1395,4125,,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,,十三爷果然是侠王[doge],0,0
211,923,,1,网传丘成桐对姜萍和阿里数赛的评价,,丘老就算再无聊再没事做，也不会闲到去回应这种事情,1,0
1750,4838,,20,应该快结束了吧,,一个狗头我就知道你 小黑子[偷笑R],0,0
2296,2227,2247.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,阿里是经过核实，现场找他做了题目，才确认，他没有作弊的。才报道出来的,没有现场这个概念，初赛完全是自由考试,0,0
6707,4855,5024.0,24,官宣！姜萍决赛时间定了！,主要她中考620不低啊[捂脸R],我就淮安人[偷笑R]620下游水平,0,0
334,757,675.0,1,网传丘成桐对姜萍和阿里数赛的评价,媒体很多网友为什么都不说让她参加明年奥林匹克数学竞赛呀  都在说他很牛逼  用舆论渲染让高校破格录取她  为什么都不提参加明年奥林匹克数学竞赛  进全国前五十  可是保送清华北大呀  这么牛逼  保送清华北大不香吗,因为支持他的人都说，他为什么要为了你去证明他不喜欢这个。她要 planA,0,0
7244,5329,1931.0,27,好犀利！中专女生爆冷拿下数学竞赛全球12名,我造出来了永动机和光刻机，谁质疑我谁就是造谣[偷笑R],她们就是嫉妒你，真实酸死了[偷笑R],0,0
494,846,559.0,1,网传丘成桐对姜萍和阿里数赛的评价,管他是谁，反正姜萍及他的老师全国，全球知道了[偷笑R],火到国外，外面也是她。,0,0
1805,5137,,24,官宣！姜萍决赛时间定了！,,加油，你离数学大家，还有差距[玫瑰R],0,0
4738,2910,2971.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,她去和不去，都不能直接确定真假。假设为真里也包含真的真（实际为真）和假的真（实际为假）。假设为假里同样包含真的假（实际为假）和假的假（实际为真）。只有去了，检测了，才可知真假,人家是接受浙大高院院长的验证，比你靠谱的多。,0,0
1181,641,,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,,没有成长起来的天骄不是天骄。一开始宣传所谓天才就是有大病。,2,0
6421,4880,4879.0,25,姜萍明日参加决赛，成绩8月公布,那她老师为什么要用她的名字考试，老师自己考试不行吗[笑哭R],为了刷成绩，想考博士，这种很正常的，想跳出这种学校,0,0
313,739,728.0,1,网传丘成桐对姜萍和阿里数赛的评价,可以啊[doge]挂靠一个高中报名就行。我们以前初中生参加高联都是用别的学校的名头报的，最后的奖写他们高中的名字。所以某金陵中学总是有一群南师的省一。,还得是南师[doge],0,0
3455,3247,3171.0,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,我挺好奇的，有参赛者实名质疑姜萍的吗？网上到底都那些人在黑姜萍？他们这么做的目的是什么，仅仅只是口嗨一下？我统计了一下黑姜萍的人的账号很多都是新注册的，而且很多在贴子里评论黑姜萍的也是新注册的账号，就像下水道的老鼠一样见不了光！,lim (1+1/n)^n =？,0,0
912,2676,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,没证据就不要造谣好吗？,1,0
2327,2167,2265.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,人家教育局官网都给证明了月考成绩属实[汗颜R]你说哪来的数据,你能确定百分百正确？[笑哭R]这可不是你对“江萍是自己做的题”的态度，不是要有质疑精神吗？[笑哭R]怎么不质疑了,2,1
5138,1521,3957.0,13,有一说一，真相快出来了,据说打手是天津大学的研究生,天津大学的都比不过清华北大做的，如果jp作弊，我觉得清华北大也作弊了，毕竟顶尖学府认识的人脉更多,0,0
300,731,716.0,1,网传丘成桐对姜萍和阿里数赛的评价,奥赛给中学生参加的。。。。。中专生能进吗,都让北大清华破格录取她了，让她破格参赛不是更现实吗？而且不会有人反对,0,0
5828,4498,3216.0,13,有一说一，真相快出来了,我觉得 正常的质疑确实很好 推动学术进步 但是有些人质疑已经变味了 上升到人身攻击、辱骂、造h谣等等 只想说一些连高数都不懂的人就别出来跟风了[大笑R],没办法，有人拉偏架[笑哭R]，假如姜萍支持者愿意正常学术探讨的话，风向绝对不会是这样子，老是扯性别对立和嫉妒论，互骂起来是必然的,1,0
2820,1755,2694.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,数学好物理化学就会好吗？我老公物理化学不行 数学不错,我身边几乎100%的人数学很好的话（150的试卷每次考140+）化学物理都不差,0,0
186,345,324.0,0,看到这个新闻很想哭,有没有一种可能如果她真的去高中了，会不会泯然众人，发掘不出来，因为高中课程繁忙没时间去做自己喜欢的事情的。我高中就很喜欢英语，但我总是把学英语的时间放到数学上 因为我数学很差。老师也一直强调好的科目可以放一放，时间留给弱项。,高中真的是是这样，数学突出可能还好，如果是英语突出理科不突出，还选理科班绝对被打压得死死的，本人亲身经历，理科老师和数学老师会以偏科为借口打压你，擅长理科语文英语薄弱的同学（尤其是男生）会抓住一切大考小考嘲讽你的特长[失望R],1,0
95,152,76.0,0,看到这个新闻很想哭,谁再说女生不适合学数理化试试看！,是，我同学里面很多女生理工学的挺好的,1,0
1695,4682,,20,应该快结束了吧,,说的好[点赞R]你跟我一起去就姜萍,2,1
3002,1980,37.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,好多985数学专业的人说她作弊,嫉妒心在作祟,1,0
3419,3147,3136.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,少来造谣了，视频号没有换封面的选项，一直都是左边的封面，可以看到和同时期发布的狱警是一个风格一个字体；右边的是视频的内嵌标题页，现在点开视频也还在，你自己截的图也是点开视频才有的带标题底板画面，谣言真是张口就来,但是数学方便面没得吃了,2,0
4969,4011,1890.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,主=6是直接证据[吃瓜R],姐妹稳住[doge],2,1
6368,4825,72.0,16,浙江大学数高院邀请姜萍参加暑假班！！！,扣一支持姜萍，扣二得到一个小布丁[doge],2,0,0
3264,3025,2226.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,你要当那种千人骑万人骂的流量骗子咱也拦不住[笑哭R],我没那功夫当，关我屁事。,0,0
5019,4040,3186.0,13,有一说一，真相快出来了,姜萍不行但她老师挺厉害，这样的老师在中专教数学？中专是考不上普高的学生去的吧？有点屈才，而且他还是经常参加比赛的应该属于有实力的。,老师应该是聪明过头，动起外脑筋,2,1
2794,2522,2672.0,8,真服了😅，竟然有人说姜萍作弊才得的12名,人生会欺骗你，数学不会，因为数学不会就是不会，给你翻书都不会[暗中观察R],给我答案都洗不出来[捂脸R],0,0
3237,731,602.0,10,阿里达摩院偷偷把介绍姜萍的封面换了！从数学天才换成出格人生！#姜萍全球数学竞赛夺得第12名[话题]# #姜萍进阿里数竞[话题]# #达摩院[话题]#,数学圈子还是很团结的，他们组团作弊拿奖金的可能性更大。,是的，阿里比赛就是人人作弊，还是月考成绩更准确一点,0,0
1366,561,,14,刘十三爷：咱就是红花底下那绿叶，哈哈！,,都是好样的[点赞R][点赞R][点赞R],1,0
720,2164,,8,真服了😅，竟然有人说姜萍作弊才得的12名,,4,0,0
6545,4947,4946.0,24,官宣！姜萍决赛时间定了！,请举证，没有证据就是造谣，只要有人起诉，你就无了，还在这里造谣,[偷笑R],0,0
5817,2916,4491.0,19,如果数学是假的，那什么是真的？,质疑的根本在于姜萍的数学能力，匹不匹配是支持者口中的天才，并以此裹挟名校破格录取。当有名校伸出橄榄枝时，她却以各种理由推脱。一件很简单的事，自证一下前途无量，国家也多一枚数学人才，但是支持者却说这是自证陷阱。,天才，裹挟名校都是网友的行为，女孩只是接受了一次采访！不管支持还是质疑都是网友的一厢情愿！事件的参与者都没发声！女孩为什么沉默，我们不是她，大家都是凭自己的想法去猜想！有句话叫“未经他人苦，莫劝他人善”也许决赛成绩出来一切都明了了！,0,0
