id,comment_id,parent_comment_id,user_id,parent_user_id,parent_content,content,support,parody
1508,243247731633,243329902240,105242356,1588547.0,没有彩礼离婚了怎么办，一点保障一点安全感都没有。,那就分婚后财产啊，,0,0
1520,243161059569,0,27763,,,夫妻生活不是最注重感情的 而是人情世故,0,0
1478,243276502096,0,325016739,,,现在的女生对男人的要求比以前高了不少，唉,0,0
1456,243280459328,0,37262429,,,建议分，膈应就分，自己开心最重要,0,0
518,243261609216,243248842608,313963435,421706916.0,"我们家现在我都给我女朋友管钱，毕竟两家都认识，而且我们谈了五六年，和她谈恋爱之前我一分钱都存不下来（学生时期每个月3000基本上全用光）。
我是个花钱相当大手大脚的人。。。基本上有多少用多少，她比较节省，平时出去玩都是她嫌消费太高然后不愿意。
这种情况我觉得我就乐意把钱给她，除非是投资，不然我也不想过问，生活上的开销管起来太麻烦了。",确实，现在自己管钱完全不够[笑哭],0,0
1760,244354200369,0,1180234683,,,看评论区高潮的，你猜为什么红娘喜欢“站男方”？那肯定跟ta自己的某种利益有关啊,0,0
1070,243117036545,0,525177750,,,一切财产均为我现在和未来的保障，至于怎么用不到对象说话的份儿[doge][doge],0,0
477,243119733729,243243654240,8098492,1356746.0,作为婚前财产存到自己卡里作为保障可以理解的话，男方的保障谁给呢？而且是要保障什么呢？怕被家暴吗？,结婚保证能分走男方财产,0,0
158,244297279617,243246317824,323692674,412646149.0,江西的女孩有我们守护[妙啊],666，还是不是好同志啊,0,0
1244,243730155761,0,7298751,,,为啥都还没结婚就为离婚做打算了,0,0
1196,243831811824,0,18044441,,,分了吧 我有个妹妹年芳20,0,0
17,244719018800,243376396848,10820147,349971425.0,"江西：攻击力+100%
弟弟：移速+100%
闺蜜：攻速+100%",可笑，江西：泉水   打我啊,0,0
1073,243120205841,0,374389868,,,就是什么都想要，不然自己就是吃亏了。,0,0
1747,243244529104,0,34237833,,,我的江西我做主[吃瓜]这种男人留着过年吗[保卫萝卜_问号]分手!,0,0
547,243407707616,243200553297,96498407,343491188.0,小敏可以追一下后续吗，看见冤种大哥我就高兴[滑稽],应该也不是怨种，女的收入也不错，而且漂亮,0,0
659,243110631409,243110498017,130263663,86596362.0,彩礼:不给多就是丢脸[doge],"好不容易钓个金龟婿，要这要那，领不清呀！[doge]
是我什么都不要，只要工资卡，还要主动半年报备一次家庭收支情况，",0,0
1444,243289069409,0,1285319756,,,为什么不能各管各的？你怕我出轨，我也怕你绿我啊，我消费高，你消费也不低啊！为什么一定要给对方管钱？一个人没了经济，那和奴隶有什么区别呢？,2,0
1020,243309318320,0,84194939,,,没事，等她跟你离婚直接分走一半财产就不自卑了。,0,0
1479,243444958832,0,94257507,,,这种的我真的劝分不劝和 女孩子一定会找一个条件更好的 犹豫了证明心里已经有了答案 加油 坚持自己,0,0
960,243248362465,243272987232,409549791,286375576.0,28就老女人会不会不太合适，现在24左右毕业，工作两年以后准备开始谈婚论嫁的话都26了。,28岁不是老女人？,0,0
1668,243455018624,0,2133142627,,,我的建议是早点分了，男方这条件别说28的，他真下得去手，18的都能找来,2,0
284,243252965233,243127607905,487545458,4663556.0,女生就是想吧男生对他的感情全部兑现出来呀。,那问题来了，对男生的爱兑现出来有多少？[doge_金箍],0,0
798,243349634384,243322290784,700548105,633537034.0,清楚的說明了認知高和認知低的人的下場唯一的問題就是你的信息那裏知道的，這也是上面覺得你作的原因，當然我想了一下是你長時間吸收的訊息，所以具體是怎樣的呢,没懂你在说什么[OK],0,0
1463,243253222929,0,103501196,,,分手吧，广东彩礼给到8.8已经是最高规格了，只能说江西的体制内值得88.8，所以放过广东吧，去找江西男生守护吧,0,0
226,243453449089,243136225857,3493104308980490,204985773.0,所以从小广东父母就不建议孩子和外省结婚，当然广西海南老表除外,我妹98，嫁去重庆，彩礼150块，为啥说这个是彩礼呢，因为这150多块是当初那男的来看我妈买的东西，后面直接领证啥也没办，从此之后真就说说话钱没给过，我妈的意思是只要我小妹过得还行就好，是她自己选的，到现在我都还觉得这男的恶心，我广西应该够穷的吧，至少要给女方办酒席，给人家2-3W的钱，因为男方家里都默认女方家人养大成人也不容易，有多有少至少要给一点意思意思。,1,0
27,243333833313,243436389536,242660751,6959505.0,串的还行，再练练就完美了,哈哈哈，明者自知,0,0
1571,243840644464,0,164475903,,,遇见江西人就赶紧跑吧，多一事不如少一事。,0,0
438,243361211760,243244593680,329895721,3688939.0,我就是遇到了这种。啥新房 装修 车子 车位 婚庆相关支出都是男方付了。女方基本没啥付出。嫌弃我家当时只剩8万的彩礼。女方父母举例朋友家女儿结婚要收18w 28万彩礼，意思是自己家应该也要有。后面因为其他事件领证3个月还没办婚礼分了，没发生关系。闹到法院调解的时候，开口就是要10万块的离婚补偿。其实这10万 20万对于我家也就3个月能赚回来。真想不通女方为了这点钱翻脸。拿后半辈子的生活无忧换这10万块。,领证3个月了还没发生关系？谈恋爱的时候没有发生关系就已经不正常了,0,0
1725,244057913617,244236769920,31043792,40161613.0,怎么到处这种？我老家江西九江的，一般10万，那些30万，甚至更高的张口就来的，如果造谣，或者博流量的抹黑的，我祝你………[笑],十万？十万是不算钱，但是张口要十万真觉得唐,2,0
1389,243690936992,243691042672,25920911,25920911.0,buff拉满了，我只能说条件高不是你的错，不愿意给你是这个男的错，再找吧，不要降低标准,我有这条件，到了25以前遇不到爱情我就会彻底物化女性，谈感情伤钱不去直接谈钱,0,0
230,243214974161,243194531057,49598783,489023089.0,工资为啥要上交 求科普,你可以交个试试,2,0
38,243346008128,243251016864,453022600,430193334.0,分手啊，再花几年时间找个愿意多给彩礼的，愿意上交工资卡的，不用怕，一定会找到的，也就过几年时间罢了，为了目标一切都是值得的,我这边小区，六十岁女，迪拜王子,2,1
750,243982855297,243246840864,299737198,456804032.0,？彩礼是给她自己存的，又不是给父母，关弟弟什么事啊,说是这么说，到时候弟弟娶老婆也要将近三十万，对于一个一般的家庭，这么大一笔钱你猜是哪来的,0,0
1046,243388252400,243372823904,182113900,230393628.0,老婆管钱啊？也看哪一种管吧…中午饭17块我都要临时让同事垫一下的时候，我绝望了[微笑],你别自己累死了  老婆拿着钱去找别人了啊,0,0
1399,243425622080,0,7597742,,,放心大胆做自己！,0,0
470,244387823968,244200852689,3688939,2066686.0,最后给了多少,同意离婚给了10万,0,0
1505,243204767361,0,431412895,,,广东8.8W 可以了[妙啊][OK],0,0
1743,243691762497,243675578400,209459495,175025119.0,你太强大了，一般人达不到你这种水平。,强大真的达不到，就是不习惯去依赖别人，独立惯了,0,0
688,243260583889,243260369217,441979182,105242356.0,就是想捞好处嘛，,哈哈累 可能要单一辈子了,0,0
1634,243673834929,0,14669297,,,感谢这样的女人，放过这个傻男人。[歪嘴],0,0
640,243246349776,0,494874115,,,希望談崩,2,0
1523,243221049105,0,404913791,,,一定要坚持自己目标，一定得找个愿意的人[滑稽]，不要祸害平常人了，[doge_金箍],2,1
1219,243641208528,0,2007084132,,,婚前就为钱吵婚后必不得安宁！,0,0
1159,244834771409,0,407980695,,,各位放心 江西女孩就由我们江西男孩来守护吧 祝大家都娶不到江西的 [doge][doge],0,0
1416,243382079361,243335634465,130382,1793603893.0,天天都是彩礼 彩礼。。知不知道还有个词叫 嫁妆啊？[脱单doge],"没啥用.按照穆权法.彩礼是赠与,嫁妆是女方婚前财产.说实话,怎么都不会经男方手的.",0,0
1472,243358745696,0,254078204,,,像这种情况，早点结婚。早点生孩子，300W的全款房，税前40-50W，还怕没钱花。,0,0
1301,243594593953,0,1519958,,,有的现代女性真的自私自利到了极点…挺可悲的,0,0
1616,244888884385,0,453665855,,,什么垃圾玩意，莫挨老子,0,0
801,243359277328,243350805632,700548105,633537034.0,上面的人說你這個是臨時作出來的故事,这是我亲姐和亲姑姑，写故事还用编吗？私底下都会聊天啊，这有啥必要编的？,0,0
161,244805206896,243246317824,434571914,412646149.0,江西的女孩有我们守护[妙啊],害怕[脱单doge],0,0
957,243324210912,243272987232,246974107,286375576.0,28就老女人会不会不太合适，现在24左右毕业，工作两年以后准备开始谈婚论嫁的话都26了。,大专21毕业，本科22岁，24岁毕业只有留级过或者高三复读生,0,0
1187,244457315217,0,369399486,,,姐妹！别听UP主的！别说工资卡了，如果男朋友真的爱你，你要天上的月亮都要给你！[doge],2,1
822,243140006001,0,434636853,,,"人家全款房，你还想加名，岂不是暴露了就是想靠离婚分房子的目的？？[微笑]
       这房子本身就跟你没关系啊，你认真对待感情不分手不就行了？又不是不给你住[藏狐]，那你如果都想着要离婚分家产了，别人为啥要吃这个亏？？",2,0
1496,243122843009,0,6580395,,,[大笑]分了吧，我来我广州本地。,0,0
878,243155907537,0,16704269,,,要我上交工资的，一律拉黑[doge],2,0
914,243486642880,243339022737,379047542,19460697.0,别听这八婆乱讲，这男人就一渣男，收入50个都不愿意花30个娶你，还不交工资，那不是他想出轨就出轨，想包二奶就包二奶，男人不能有钱，有钱就变坏，等你人老色衰了就抛弃你，找别的女人快活去了，女人还是要对自己好点，给自己留后路，不要轻信男人的一面之词，男人没一个好东西，等你嫁过去了当免费保姆，怀孕的时候他还要出去快活，就应该让男人给彩礼交工资,就是就是,0,0
153,243782462896,243246317824,8802242,412646149.0,江西的女孩有我们守护[妙啊],靠你了，hxd,0,0
1628,244955781665,0,391783087,,,归根结底一句话，我赚的钱为什么要给你呢？没手没脚吗,2,0
510,244317513457,244509634112,21291282,3493257162000810.0,。。。你可以说她通过各种医美手段维持状态不错，说她像25。就太过了，,好吧 那就35,0,0
1136,243413544000,0,266933312,,,广东彩礼真的不高，我老家3万封顶。我姐结婚给了5w，姐夫老家有房，有车，东莞虎门那边一套房100多平。开工厂的。有些女的，老是盯着彩礼真的很傻。男方家庭条件好，还会在乎你那点彩礼？非要拿自己出来称斤，只会让显得你很物质。,2,0
1251,243497985344,0,20177644,,,没条件找歪果妞，能歪还是歪吧。,0,0
1700,243305918593,0,1839594,,,推给我干什么？这人以后离婚没钱付律师费的。,0,0
104,243113667361,243113219217,10413265,44479665.0,应激啦[脱单doge],我自己就是女生，我家房车我家出的。有啥可应激的,1,0
1447,244641195824,0,33253425,,,我杭州拆迁，房产多套，国庆节去湖北村里，彩礼10万，然后最后天，差点回不了杭州，艹，关键那女的35了,0,0
1445,243199374833,0,270285974,,,这个男生赶紧把这个女生变短择吧，不能要[辣眼睛],0,0
587,243439026368,243240524721,10026411,2378196.0,日本梅毒太严重了，有点恐怖,没事，大部分人现在找的也不知道是几手货,0,0
1569,243113201137,0,49506977,,,怎么办？让你男友睁眼看世界啊老表[呲牙],0,0
1144,245064579136,0,3446935,,,千万别交往，姐妹你值得更好的。,0,0
54,243252730352,243241493664,89399804,7206205.0,希望这位女士多跟自己闺蜜聊聊，坚守底线，人就活这一次，不要留下遗憾哦,同意,0,0
152,243589795520,243246317824,86573727,412646149.0,江西的女孩有我们守护[妙啊],太伟大了兄弟[嗑瓜子],0,0
404,243261094000,243260454032,89881503,3688939.0,那是。现在谨慎多了。只不过现在这环境太难了。后面接触的7 8个女的。基本是没结婚意愿，纯被动聊天。问几句回一句，要么就不回。还有加上微信 问候一句，不说话就结束。最厉害的是有人介绍 申请加微信，微信直接没通过。都没开始就结束了。,青梅竹马还这样没救了，早润早好，千万别心软被缠上。如果你非要结婚的话推荐找国外的，睁眼看世界，条件好找日俄差就东南亚，结婚大概有5年新手保护，5年还搞不定那没办法了,0,0
1720,243242048656,243240482336,270787020,105427147.0,我馋小敏怎么办[doge][doge],后！面！排！队！,0,0
208,244880545841,244879098961,1738716996,504078791.0,我密码60个彩礼？？？？牛批,各地都有高彩礼，但是这东西没意义，就事论事，只要不抬杠说江西高彩礼我是没意见，我们这小县城基本也是二三十万，给不给就是看女方家长老了想不想要男方赡养下了，反正不可兼得[藏狐][藏狐],1,0
1677,243921527569,0,3546648668015280,,,太对了[吃瓜]还有些人说女性被剥削了冠姓权，但我姓的我奶奶的姓，那些说女性没贯姓权的可以思考一下为什么我奶有贯姓权你没有[吃瓜],0,0
1123,243241268976,0,1990780206,,,简单去隔壁轩语，已经好几例这种情况分手的[doge],0,0
1554,243259496608,0,20077323,,,扶弟魔,0,0
9,243700501825,243376396848,550275459,349971425.0,"江西：攻击力+100%
弟弟：移速+100%
闺蜜：攻速+100%",彩礼：暴击！,2,0
1015,244053813840,0,399940106,,,姐妹肯定能找更好的，坚持做自己,2,1
1724,244517734545,244354200369,3138389,1180234683.0,看评论区高潮的，你猜为什么红娘喜欢“站男方”？那肯定跟ta自己的某种利益有关啊,吃男性情感红利的女博主罢了,0,0
1061,243684213216,0,285423829,,,赶紧分，别再霍霍那个老哥了,0,0
453,243250346049,243248420305,105242356,67782399.0,你这也是没有选对人，觉得老公做什么都是应该的,还有过了坐月子那段时间，她就经常带着孩子回娘家住的，说在我家无聊，不开心。我和我妈给她好吃好喝的，饭菜基本端到她面前给她吃，邻居都说了，你们可真有耐心。,0,0
254,243136257777,243126355089,275311981,3111871.0,诺手血怒也就五层，闺蜜对比+弟弟+江西+28+低薪管钱要态度+n=qweqar光速血怒诺克萨斯断头台直接劈[笑哭],劈完又能重置技能，全劈了,0,0
1328,243226747569,0,343258666,,,既要又要还要,0,0
897,243145526273,0,410056098,,,女的攀比心很重，比就比优点啊，如男友收入高对自己好这些啊，侧重点的就不对，凡事见好就收，不要太过了,2,0
1540,243119671361,0,10883850,,,彩礼不能少，给陪嫁，但是都得自己存着当婚前财产[doge_金箍][doge_金箍][doge_金箍],0,0
881,245142800432,0,34774915,,,税前50的男的找这样的？,2,0
1672,243280737521,243253227105,105242356,587381.0,我这边之前还3万就最高，硬是被这些玩彩礼的拔到8万8,广西也是，之前听说邻居的儿子去相亲，对方说要8万8的彩礼，以前都是1-2万！,0,0
624,243254781681,243247263009,258000652,105242356.0,所以不要指望跟女人有什么感情，说白了还是钱好用，钱能解决百分之99的问题。没钱就一刀切了。,是这样的，但是现在女生的择偶标准有一大部分都是，要长得帅、有钱然后钱还得归她管，你就负责在外面挣钱就行了。。。,0,0
346,243210039329,243169002529,452067983,949284.0,大家不要听这个媚楠UP瞎说，我身边一个姐姐40多岁了，一直不将就，前段时间嫁给迪拜王子了，彩礼好几百万（,指正一下，迪拜王子给的是us刀乐,0,0
1643,243563444608,0,3493272829823620,,,当代某些女性为了钱脸都不要了，建议组团拉缅甸去[吃瓜],0,0
263,244011617216,243126355089,113904832,3111871.0,诺手血怒也就五层，闺蜜对比+弟弟+江西+28+低薪管钱要态度+n=qweqar光速血怒诺克萨斯断头台直接劈[笑哭],诺手大杀特杀了[doge_金箍],0,0
1322,243182198081,0,3493276592114470,,,自己存上留个保障，离婚的保障。,0,0
1440,243286087873,0,252037157,,,她不想过一辈子啊？她想得是怎么把这男的撺掇出轨，然后抓现行，机会分财产啊？怎么会是过一辈子呢？所以房子和她没关系啊，不要彩礼不是血亏？[吃瓜],2,0
151,243362831249,243246317824,26662367,412646149.0,江西的女孩有我们守护[妙啊],好朋友，靠你了,0,0
473,243389567361,243171272977,322401592,1755394680.0,这种女人要不得，格局小，娶回去家庭未来就那样了，家庭越来越好除了男人，女人也占一半因素。,这女的教育出来的孩子 不见得会有多大出息,0,0
641,243339187680,0,1693946140,,,希望这位女士多跟自己闺蜜聊聊，坚守底线，人就活这一次，不要留下遗憾哦,2,1
1758,243111048305,0,27490454,,,张嘴就是要,0,0
1669,243982241569,0,299737198,,,好窒息，步步都是算计，好像男的和她在一起是占了她便宜一样，总要想着从哪里找补回来。不是双向奔赴的婚姻都利益至上。,0,0
551,243985898752,243200553297,239742628,343491188.0,小敏可以追一下后续吗，看见冤种大哥我就高兴[滑稽],这个要支持下，也很想看看这个女的这次回老家能加上多少buff,0,0
929,243119624881,243246739328,15285555,1786698351.0,但是我自己是这样，我才提这样的要求的。毕竟结婚这种东西，还真是要两个人价值观合得来,那我也赞同你的观点，只是事实上我已经到了对爱情提不起兴趣的年纪了[笑哭],0,0
489,243331559520,243150963873,261208038,427971082.0,300w，那可是全款呀。流动资金几百万，妥妥小富翁[灵魂出窍],老家父母绝对不简单 300w 自己赚短期内攒不到那么多,0,0
1606,244219428177,0,378172863,,,真能算计这女的要她干啥😡,0,0
1172,244831878641,0,53256497,,,担心这哥们结了没,0,0
147,243404856960,243134563601,38031821,189114775.0,你自己守护，过阵子我润去浙江了，兄弟保重,小心点，浙江的江西女孩不少。江西的好多都喜欢去浙江发展。,0,0
1733,243160907041,243151219633,209459495,519252.0,这种女人早就被人娶走了，上不了相亲节目[吃瓜],也没那么绝对[笑哭]，我各方面都很好，但以前有点不开窍，牡丹到31才遇到我老公，他把我从小世界里拉出来的，然后我才发现我还挺会谈恋爱的。,0,0
403,243260454032,243129310737,3688939,340584572.0,没事的，虽然被暴击了，但还是要坚持自己的人生观。照和自己相三观相符的。别为难自己，这可是大事。,那是。现在谨慎多了。只不过现在这环境太难了。后面接触的7 8个女的。基本是没结婚意愿，纯被动聊天。问几句回一句，要么就不回。还有加上微信 问候一句，不说话就结束。最厉害的是有人介绍 申请加微信，微信直接没通过。都没开始就结束了。,0,0
955,243256170336,243117565025,246974107,116518178.0,一个图财，一个好色，天生一对，锁死，不要流入市场,这男的50万年薪找颜值高的很正常啊？他有这个实力，人家广州全款300万房子，什么实力？人家男的有实力找个更年轻更漂亮懂事的，一个28岁的老女人能有多高颜值？能比的过那些18岁的女大学生嫩？他这个收入，每个月换一个都错错有余,2,0
1664,243320515537,0,523190070,,,希望赶紧分，不要被这样的女生祸害了，找一个更好的[生气_金箍],0,0
660,243114902289,243110498017,15717777,86596362.0,彩礼:不给多就是丢脸[doge],你这思维确实太理性了,0,0
1373,243721967248,0,3782849,,,多大点事儿，你多给点嫁妆，然后婚后把工资卡上交男人不就解决了么？要是不愿意这方对方身上又凭什么？,1,0
464,243497612400,243377775488,329895721,3688939.0,触动太大了。基本生活无忧，贷款都还掉了，以后只要不彻底躺平都是好日子。这种条件都离了。性格在婚恋里是最重要的东西。,恭喜！,0,0
1350,243332108033,0,702569052,,,本人男，如果有女人对我好年薪50，我可以不要彩礼[脱单doge],0,0
187,243250091808,243117606769,345151306,2857773.0,[偷笑][偷笑][偷笑]这我不得好好安慰一下，以后一定会娶到青梅竹马的,别啊哥，我没有青梅竹马[大哭][大哭]，,0,0
1148,244871370225,0,118905374,,,我姑父国企老总，年薪300个，我姑年薪5个，结婚没几年就不工作了，我姑非要管钱，结果就是拿钱去炒股 没几年全赔进去了，我姑父也就是重感情没跟我姑离婚，不然我姑早就要饭去了[微笑],0,0
1225,244586564608,0,17192748,,,女方有弟弟，女方想掌管家里所有的钱，是正常男性都会迟疑顾虑吧。,0,0
609,243176636081,243111347809,27590388,521030667.0,小敏，别走龙飞的老路[呆],知己知彼，百战不殆,0,0
144,243380667824,243110815681,314414639,10413265.0,听到江西我就[滑稽],你小心江西圣女来找你[吃瓜],0,0
752,243353126320,243348907840,134433836,1412876515.0,"一个普通家庭的年轻男士，收入5000多也算可以了吧。
如果愿意一上来就给女方接近30万，而且以后所有钱上交，只保留一点零花钱，女方挣得还不如自己多。
女方还未必能提供情绪价值和家务。
我就想问了，这个S13，就那么缺女人吗
？留着30万，每月5000多，零花钱，就真的比每天有个女人一起睡guo'de觉更差吗？",只能说还是玩（piao）少了，多玩几个那一个算个p啊[doge_金箍],0,0
982,244642753408,244570995104,3546649261509420,675452331.0,合肥这边一般5万以下，大部分1888、2888、3888,太好了，合肥专项公务员冲了,0,0
198,243384265856,243233715569,610933,24629484.0,[doge]这我咋不懂了  我就是福建的啊,我也是福建的 我这边就是这样 附近也是这样,0,0
884,243335005424,0,385473117,,,"本人江西男生33岁，税前百万也在大厂。家庭条件和这个广东男生差不多，身高172，觉得28.8万真的不多。这个女生外在条件很好，年龄也不大，觉得完全有资格提要求。
      我现在都找不到这种年轻，外在条件也好的女生。给我介绍的都是31,32岁的，28、29的女生都接触不到~常驻深圳",0,0
280,244441802257,243259643808,86415563,388273011.0,格局小了不是！只是给她？难道她的弟弟不需要吗？还有她的父母不需要吗？就这么说，女方家里的土狗啃骨头硌掉牙了，男方都有责任给镶个金的！[doge_金箍],哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,0
294,243110815681,0,10413265,,,听到江西我就[滑稽],2,0
1617,243268794512,0,677914901,,,你不用钱砸死我 就不爱我！[吃瓜][吃瓜],0,0
401,243129310737,243257456832,340584572,3688939.0,主要是人生观被暴击了。生活无忧，能给我个10万，都不知道能提升多少生活品质了。她们家的欲望跟无底洞一样。,没事的，虽然被暴击了，但还是要坚持自己的人生观。照和自己相三观相符的。别为难自己，这可是大事。,0,0
123,243134563601,243246317824,189114775,412646149.0,江西的女孩有我们守护[妙啊],你自己守护，过阵子我润去浙江了，兄弟保重,0,0
1208,244615585057,0,700807075,,,工资卡上交是伪命题，凭什么上交？女人是男人的上级吗？男人的尊严何在？况且当下大环境，现实的女人多的去了，一旦男方落魄了，女方大概率就离婚卷款跑路，根本不想有难同当，男方人财两空，这种风险太大。,2,0
203,243510130160,243111309201,514138033,794283.0,江西妹大多都是钻钱眼里的，找你就是为了创业，让江西男人守护江西女人就好了，老哥们一定要注意财产安全啊,现在不是以前了风气不好。福建大部分地区还是会返大头或者翻倍。但是有小部分卖女儿。我老家就有一个卖女儿的。街坊邻居都会聊。看不起卖女儿的。,2,0
1464,244206470016,0,40909509,,,这就是为啥那么多人觉得黄眉说得对的原因[呲牙],0,0
836,243826816960,243312375936,2690511,27595514.0,985大厂，年薪50，300w全款房父母老家稳定，人中龙凤，不吃香的不喝辣的，给女方花，高智商又节俭，这哥们是真爱她的上头了。男方是真爱大头儿小头爸爸，女方想着做生意。男的没有听朋友劝买车买表，女方还听闺蜜忽悠，这两人差距太大了，男方稳重不注重表面，女方不能自主思考，她是要和她老公过几十年的，不是和20w还有闺蜜过几十年的。别把颜值看的无上限，年薪50年年都能换19岁的养,确实。这男的真的是优质男生，要不是真喜欢估计散了算吧。个人感觉现在那位男生开始对那位咨询的女性有意见了，裂痕已经埋下了，心里应该有刺有警惕了。,0,0
247,245097334432,243194531057,27988877,489023089.0,工资为啥要上交 求科普,她都觉得她是上了，还需要啥科普的,2,0
1441,243279032913,0,280672056,,,我姐姐嫁人彩礼也就收了三万八。给的嫁妆共计一万八。要求有没有这么高。,0,0
1683,244373805984,0,354457635,,,我讨厌一切让我麻烦的事情比如结婚比如生孩子,0,0
1667,244553188480,0,212625,,,"[妙啊]既然是管钱。怎么说也是理财，至少钱交给女方不说钱生钱。本金至少得保住吧。然而现在更多的情况是，钱给女方管了，真要急用钱比如父母生病了了问女方要，一分没有，还反过来说你爸妈没退休金吗？

[妙啊]真的，现在想到这些破事我当初宁可把这些钱放股市里烂完也不会给老婆管。",0,0
1154,245102856608,0,63086108,,,现在广东人都有一个共识，不娶外省人，尤其是江西的，尽量以广东省内，或者广西海南湖南都行，就是不要广东省文化辐射之外的北佬，毕竟彩礼要价太高又容易自己跑路,0,0
1428,243335634465,0,1793603893,,,天天都是彩礼 彩礼。。知不知道还有个词叫 嫁妆啊？[脱单doge],0,0
385,243253779664,243252948240,388190832,3688939.0,对呀，最适合她的人反而是她看不上的。真要是那种高富帅 幽默风趣的人和她接触，看到她经常摆脸色也不会继续。,那姑娘估计挺漂亮的，追求的人多，一直受男生捧着，脾气自然大，觉得都是应该的。分了也好，这样不情不愿的过不好日子，分了算自己的福气，以后找个真心实意两厢情愿的不好么。,0,0
1560,243840392288,0,427053527,,,分手，必须分手,0,0
855,243359064848,243335005424,330252042,385473117.0,"本人江西男生33岁，税前百万也在大厂。家庭条件和这个广东男生差不多，身高172，觉得28.8万真的不多。这个女生外在条件很好，年龄也不大，觉得完全有资格提要求。
      我现在都找不到这种年轻，外在条件也好的女生。给我介绍的都是31,32岁的，28、29的女生都接触不到~常驻深圳",注册几个相亲软件，买个vip，一年1000多，把你的条件写上，疯狂加好友。多线联系，我不信找不到对象,0,0
220,243173627393,243156708161,204985773,352348465.0,为啥除外呀？,因为文化上一衣带水,0,0
642,243247268064,0,94815926,,,"小敏，劝你还是少接触视频里这类女人，免得害了自己。
从一个男人的角度来考虑，我是不可能和这种女人结婚的。中国的社会风气都是被这些捞女败坏了风气，说实话，我并不认为，这种女人适合走进婚姻，迟早也是要分的。
很多骨子里的东西是很难改变的，多的就不说了。
兄弟们，中俄联姻搞起[呲牙]",2,0
2,243250520321,243245637249,59450179,340982179.0,我是不理解，为什么小敏要骂醒这个女人。她要是真学会伪装了，世界上又要多三个不幸的人了……,[笑哭],0,0
113,243121001985,243110815681,3463397,10413265.0,听到江西我就[滑稽],"我就
哦↑哦↑哦↑哦↘️哦→哦↗️
空恨别梦久[doge]",0,0
699,243254936640,243121544993,246974107,1784812593.0,这个男的好色啊，他愿意为了颜值买单，就像有的人愿意往游戏里库库充648一样[doge],说实话这男的年薪50个，每月都可以换女大学生，还颜值，有大把颜值比她高的，一个月4万收入什么年轻漂亮的找不到，更别说家里还这么有实力,0,0
1694,243316179760,243298508304,22361222,315832312.0,动不动就江西女江西女，你们接触过吗？或者你们真正谈过吗？谈过好的吗？物以类聚，人以群分，自己三观不行找的就是跟自己三观类似的。靠着网上的几个负面案例形成刻板印象，一杆子打翻一船人，小学生都不这么干了，真够无知愚蠢的。,你不是你急什么？学钢管舞是想提价还是纯麦？[吃瓜],0,0
952,244838473953,245056162960,384318073,392057839.0,本人对博主没有意见只是说一下自己的想法，一个做女性情感咨询的博主，半小时299，有30万粉丝，可见现在女性的价值观扭曲是普遍现象，本人年龄28也相亲过很多次，最大的感受就是所谓的现代女性即没有上世纪女性的道德感、羞耻感和过日子的心态也严重与社会主义核心价值观不符，自己条件不行（本人十八线小县城家庭情况在小县城比上不足比下有余）很多比我条件差很多的女生都敢提很多及其离谱的要求，我真是服了。但是她们对自己缺没有任何要去，还要求婚后不洗衣服不做饭，我感觉现在三观正常的女生真的是不多，也不知道是不是我的错觉。但我又想不明白一点，是什么支撑的现代女性的精神让她们如此平庸切自信，我身边的男性朋友普遍能认识到自己的缺点，但是我身边的女性（女性朋友、同事）整天迷之自信，我真是受够了。,兄弟，三观正常的女的很多也轮不到相亲，现在高中甚至初中都开始谈恋爱了[笑哭],0,0
1553,243319852081,0,266540184,,,分手啊，再花几年时间找个愿意多给彩礼的，愿意上交工资卡的，不用怕，一定会找到的，也就过几年时间罢了，为了目标一切都是值得的,2,1
1411,244652378465,244463718193,105242356,15155861.0,今天刚被女朋友说了预计彩礼20w（不包含三金等杂项），对于我们这种乡镇的单职工家庭来说感觉没什么未来了,太猛了，好在我是广西的，结婚还能少要点彩礼。,0,0
1410,243933191313,0,1077377894,,,織女案例和織女up,0,0
1535,243529006528,243528796384,435406829,435406829.0,有什么圈子就有什么人。看女生对方姐妹就知道了女生啥人,特别是长得好看还眼高手低的�[黑眼圈_金箍],0,0
1292,243765071744,0,378400240,,,我工资也不上交，每月给些，彩礼在她那，首饰份子钱在我这。没套房没车。[微笑],0,0
1603,243912696016,0,3546739258689620,,,[哦呼]求求放过男生找个广东本地还爱他的吧！,0,0
442,243377775488,243377324224,3688939,329895721.0,大兄弟太惨了,触动太大了。基本生活无忧，贷款都还掉了，以后只要不彻底躺平都是好日子。这种条件都离了。性格在婚恋里是最重要的东西。,0,0
1522,243194512433,0,251048850,,,分手啊，再花几年时间找个愿意多给彩礼的，愿意上交工资卡的，不用怕，一定会找到的，也就过几年时间罢了，为了目标一切都是值得的,2,0
1137,243147453217,0,494578076,,,50年薪就敢找这种只有脸女生，他是怎么挣50的,0,0
1257,243677974449,0,423894278,,,其实这种啊，就是现在碗里这个感觉还不满足，认为应该还有更好的选。,0,0
1652,243824180704,0,3546692108421340,,,坚决分手啊这种，这不分干嘛啊,0,0
