id,comment_id,parent_comment_id,user_id,parent_user_id,parent_content,content,support,parody
1198,232880534560,0,520989471,,,"我主队faze，二队G2，三队mouz，全被navi送走了。
navi你坏事做尽啊",1,
1544,232881507392,232873404320,382441629,3546382174522030.0,navi除了bit人都换了个遍，这游戏还能有队粉啊,navi灵魂始终是blad3 换了一批接一批布雷德也能调整过来,0,
2542,232914855280,232885898304,5951667,403974653.0,Navi现在就是团队cs，唯一的爆点就是im不太行，成熟的体系远比明星选手个人实力要来得更为重要,im干脏活的，数据不行很正常，干的以前胖球收集信息的任务，跟胖球一样偶尔爆两把就够了,0,
954,232865647744,0,3546592722291170,,,第一,0,
751,233043176736,232932578128,12480340,497395721.0,我从21年G2。amanek时开始粉的，G2这b队就这样。别指望磨合有说法，越磨越拉稀。新阵刚开始都最有盼头又发挥，然后打到major的时候就可以埋了,是这样的,0,
235,232898949552,232868332304,3493120270403720,393634512.0,感觉寄了，niko问心无愧，晚上孩和hunter问题最大,走到最后的一定是纪律性的队伍，昨晚我看了，小孩是自己玩死的，都不知道有多少回合是自己作死，虽然有一两个回合打出漂亮的击杀，但游戏不是只有一两个回合的，因为是明星选手，都没人敢说他，昨晚NIKO都对他红温了，就连教练都不敢说他问题，我看现在管理层可能都没办法，你看NAVI教练，每个暂停都把每个不服从安排的队员叼的飞起,2,
733,232933557616,232869680864,617779480,393634512.0,有枪法真能打，本来就不是打指挥的队伍是打枪法的，图一也就两爹最多两个半爹醒着能勉强打平吧，图二图三直接单一个niko搁哪干活了打毛,啥枪法我不知道 我只知道用taz这种一次暂停不打的教练不如去送外卖。而且指挥完爆了又啥好说的 现在就是体系cs，个人能力再强像小镇这种图很吃中后期决策的照样被玩弄,2,
3191,232867887760,0,490422109,,,这么快？,0,
1157,232904794912,0,3546719675484930,,,hooxi不该走  肉眼可见的 沙2 小镇都不如hooxi在的时候,1,
2745,232880395152,232879403408,454431247,96280110.0,navi又拿冠军了，小蜜蜂今年第一个冠军啥时候来啊[笑哭],apex不红，mezil稳定就能拿，那个apex一红谁的话都听不进去,0,
2448,232895842416,232876192592,435747519,454985216.0,早上起来NAVI真七擒G2了[滑稽],8擒,2,
1210,233529865040,0,383144419,,,说这这么输第一次看比赛吗，还是说没打过cs的云子，我自己玩都天天能大比分翻盘的,1,
1066,232875904064,232872277440,676022474,283486834.0,早上起来，NAVI赢了？我作为路人的第一想法是，没有森打进总决赛已经很厉害了，现在居然赢了，真就电子竞技的魅力了,Navi 今年是跌跌撞撞的，有时候发挥真的好， 有时候太拉垮， 主要是im bot 发挥不稳定， b1t上限很高的， im 在navi的发挥一直挺一般的,0,
2159,233455430032,233141648144,382071982,1499736.0,天赋这个东西很玄学的，你能说小孩打的更有观赏性，会选择更激进的打法和站位，但是真要说天赋实力实在是没法量化，你说device跟小孩谁天赋高。,小孩天赋比设备高这个没得说,0,
1063,232874127520,232872277440,401158347,283486834.0,早上起来，NAVI赢了？我作为路人的第一想法是，没有森打进总决赛已经很厉害了，现在居然赢了，真就电子竞技的魅力了,楼主都路人了有什么好喷的啊 不常看比赛的不知道不是很正常吗,0,
2620,232868564352,0,1620493,,,[doge]我没想到是太子批了 。太难绷了。[笑哭][笑哭],2,
1168,232912538144,0,3494358082915000,,,navi队标挺好看 别的不懂,0,
1493,232869722704,0,401530711,,,na黑说话！！！！！！！！,3,
2642,232869526464,0,12700681,,,捞派十佳，虾滑推荐官.jpg,2,
885,232897778768,232869315152,249227495,3546716311652700.0,wdf对上m0直接生擒 wdf绝对的被低估选手 一旦发力根本不输ZyWoo和孩,和载物比还是逊色点的，跟孩比只能说打法不同，wdf更加稳健，但很少回去主动进行操作。孩不太稳定喜欢主动操作，但操作起来就观赏性拉满。,4,
144,232895579264,232871688400,486739936,514183193.0,taz：我买的好像是Navi[doge],如果买的是G2的话Taz可能自己都要上场拼命打赢这场了（bushi～,0,1.0
3137,232879583728,0,396246303,,,真给七擒了李神,3,
851,232902370368,0,386370081,,,每当 g2 比分 6:0 时，我就知道这把稳了,0,1.0
718,232872711072,0,13343379,,,再次证明了绿龙>navi>g2  哥本哈根major，faze干掉了绿龙，最后navi夺冠，blast春决，绿龙和navi会师决赛绿龙夺冠，这次世界杯g2干掉了绿龙，navi又夺冠了,0,
3032,232885405344,232878332688,628302054,520702160.0,可惜半决赛猪神附体的王德发没有出现,换一个角度，没怎么发挥都赢了,0,
2505,232911004464,232897985856,89073104,391233016.0,只能说新g2粉还在虚空冠军，老观众早知道表哥大赛决赛有多软，小孩有多不稳定[呲牙],上次达拉斯表哥打的还行，g2除了这个危地马拉狠人全员不稳定,0,
265,232872372768,232870720464,3493259192044260,102399770.0,这叫没人是吧,楼主原话是“甚至大多数”，杠精自己视网膜蒸发怪谁,0,
76,232868803840,232867897008,314028665,89122850.0,"MOUZ粉丝突然释怀的笑了，我们真的太懂这种感觉了
每一局中场，每一局结束都感觉Navi进化一次，然后最后一盘被大比分拉开
半夜五点绝望闭眼",navi一暂停基本必拿分，这教练有东西啊,3,
2495,232904242816,232904002672,352750131,167991888.0,这阵容只能说未来可期，第一次比赛就看到了亚军成绩,有没有一种可能，被研究明白之后就回到抽象了呐[笑哭]。看得我好难受啊，最有希望的一集，这都能被翻回来，g2啊   犯罪啊,0,
396,232869837840,232868098528,288737715,50521975.0,"轰隆隆！传奇捕虾队出海归来。捕获俄罗斯
磷虾，危地马拉白虾，波黑对虾，波兰黑虾。
致敬传奇船长小李子，职业捕虾人bit，金牌
捕虾手jL",普通水手im,3,1.0
2717,232912344432,0,4579997,,,怎么有点音画不同步,0,
2227,232870219296,232869694736,67808284,343839075.0,navi打核子简直神出鬼没,G2打核子我看都不想看，直接等图三的,2,
2989,232869767440,0,179283515,,,(｀・ω・´),0,
397,232978261808,232868098528,238646344,50521975.0,"轰隆隆！传奇捕虾队出海归来。捕获俄罗斯
磷虾，危地马拉白虾，波黑对虾，波兰黑虾。
致敬传奇船长小李子，职业捕虾人bit，金牌
捕虾手jL",im和小李子是八擒G2了吧！[笑哭],0,1.0
1366,232960273248,232957433120,414766890,3493079302539890.0,[笑哭]，那m0请加入navi吧谢谢,[笑哭]wdf现在完全够用,0,
2669,233029244176,0,86967740,,,g2没有很好的团队合作都是靠个人创造机会，没有navi vp.的顶级纪律,0,
1905,232908561616,232869708528,167241638,106921806.0,非引战，但大B哥在未来有没有可能竞争史一步呢？出道四年，两个major，而且是横跨csgo和cs2，有大满贯，其他冠军拿了不少，战绩也一直不错。现在成了队伍里的明星位，今天拿了第一个mvp，以navi的状态看来现在一年整一两个冠军问题不大，慢慢积攒下去荣誉的厚度也会有的。现在看来可能差的一是高一点的hltv排名（今年有希望冲一个），二是mvp少，但没办法拿冠军最多那段时间他和csgo的goat一队……感觉尼如果到退役都没有major的话，大B哥真能争一争。,上半年磨合时期平时比赛都成大BOT了，还状态一直不错。,4,
596,232869423952,0,3494360402365210,,,Navi里的jl我觉得今年可以进top10,3,
2112,232874829984,232872465328,50734399,487753833.0,G2新阵容太猛了，赢了vp以后我觉得都要夺冠了，没想到又㕛叒叕倒在NAVI手里[笑哭]小孩拉稀了,是这样的，vp打得过谁也打不过g2，g2打得过谁也打不过navi,0,
1297,232869331488,0,437295753,,,看他们打游戏，好像开透视眼,0,
1823,232869733520,232869708528,452751934,106921806.0,非引战，但大B哥在未来有没有可能竞争史一步呢？出道四年，两个major，而且是横跨csgo和cs2，有大满贯，其他冠军拿了不少，战绩也一直不错。现在成了队伍里的明星位，今天拿了第一个mvp，以navi的状态看来现在一年整一两个冠军问题不大，慢慢积攒下去荣誉的厚度也会有的。现在看来可能差的一是高一点的hltv排名（今年有希望冲一个），二是mvp少，但没办法拿冠军最多那段时间他和csgo的goat一队……感觉尼如果到退役都没有major的话，大B哥真能争一争。,需要更高的top排名，还要多拿,0,
873,232869315152,232868817200,3546716311652700,593678960.0,看笑了[吃瓜]小镇打成这样，小孩快回Navi，诸葛亮七擒孟获，最终降服于蜀汉,wdf对上m0直接生擒 wdf绝对的被低估选手 一旦发力根本不输ZyWoo和孩,3,
3104,233061440256,0,349686612,,,07:54,0,
2329,233371448256,233109145296,1179912199,442211350.0,前几年kennyS在的时候印象中表哥还是G2的保底，大哥位，明星选手，Niko来了组成波黑双子星觉得大有可为，怎么现在拉成这样了，不只这个赛事，最近的一系列赛事都是拉的,你都说是前几年了，世事无常啊，状态变化太大了呗,0,
1550,233854643152,0,12517477,,,"看navi比赛.越看jl越喜欢....我指的不是他对枪输赢.而是他输赢时候的表情表现..
这人真有意思...",3,
37,232921757024,232868981632,1589264932,47086706.0,新阵G2确实厉害，但不影响他们会在关键时刻给粉丝来一泡大的，很难理解职业局能出现niko前压中路VIP下，在击杀一人后 队友在top mid扔道具完全不帮niko看中路我是真的不理解啊，niko自己都有意识回头看中路并把第二个打残了  队友道具刚出手，甚至没补上这个人头，这图三打的根本不像这支队伍的实力，第一次看G2的比赛这么高血压，也没想到以这么抽象结局结束，总结来说 如果以后小镇这么玩，那确实不如让hooxi来指挥，至少hooxi指挥挺让人赏心悦目而不是枯燥乏味且抽象,不是很认同hooxi指挥，被小李子擒多少把了？,0,
3027,232892272832,232890950656,1276803225,39656142.0,感觉挺正常的，马儿明显nuke是弱点，很多地方没有磨合好呢，纯靠数值打到现在，越往后肯定越厉害，哪个队换人组队就冠军的？除了大表哥的faze[笑哭]这个g2上限高的离谱，信任就好了,你在说我们小蜜蜂吗[灵魂出窍],0,
2146,232868499632,0,2122436866,,,g2是gg，也是第二的2，还是没战胜心魔，被七擒力,0,
2728,233056307040,232888438336,474128175,327275172.0,绝对不是一个人的问题，李神在g2的时候和呼吸有啥关系，李神肯定是太了解尼孩表哥了，所以在临时指挥上可以抓到对面的习惯,错了，是bit太了解小孩了[doge],0,
978,232868669264,232866761888,519958323,605801219.0,"课代表总结：
【CS2电竞世界杯】G2与NAVI总决赛，双方展开激烈对决，G2凭借强大的火力输出和战术执行力，以4比3的比分领先NAVI。

要点：
1. G2在NAVI换人后，展现出强大的战斗力，进入决赛。
2. G2新加入的选手表现亮眼，成为重要火力点。
3. NAIVI表现稳定，WONDERFUL发挥出色，成为关键球员。
4. 双方教练多次叫暂停，比赛充满悬念。
5. G2在下半场进攻方中，有望扩大领先优势。
--内容由 生成，仅供参考【总结工具关注自取】",忍俊不禁,0,
1573,232870071504,232869430192,1807253305,146895324.0,g2可以刚组成 就能亚军不错了。只能说呼吸➕🍕的危害被低估了,你说g2输navi这么多次了，控制变量法到底是谁的问题呢？[思考],0,
1123,232920003776,0,480612568,,,波黑二老退役吧,2,
2242,232890032736,232877358320,11282040,10706901.0,"批孩关键比赛拉胯多少次了，上届石油杯就是批孩关键时刻被载物爆了让小蜜蜂逆转。一个只会在决前发挥的世一狙有什么用
niko就像詹姆斯，队友平常一个比一个牛，什么世一狙 狠人 major冠军指挥，到了关键比赛还是靠兄弟一个人",不如慕斯,0,
2507,233610754880,232872187152,3493079302539890,470990695.0,最水的major冠军？黑子说话！[吃瓜],那些说最水的，恰恰从navi夺冠这届开始，major赛制已经改了，含金量拉高很多，不像以前什么三流队伍都能靠运气进major，就拿上一年major说，八强有的队都听都没听过，决赛是蜜蜂打gl这种队伍。说白点这些人就是合着他意来的就是有含金量，不然就是水。,0,
1894,232904551312,232903940736,279679302,82577973.0,他第一吧 都空了二十几枪 这还少啊,我说打的飞机,0,
676,232914723536,232873008992,359524777,13343379.0,图一没有小马哥，navi估计2小时不到就结束战斗了，小马哥还是挺强的,小孩真的大部分时间都在犯罪，偶尔打几把漂亮的残局,0,
729,232879327888,232869001456,504078362,489401051.0,G2是不是打不了指挥强的队伍，比如NAVI，老鼠之类的？,但是Navi的枪法还真不差，好几把eco打的对面都没剩多少人，加上有指挥，那Navi韧性还是非常强的,3,
413,233067277952,232963093024,611585,480612568.0,前面看似理智分析 实则泥信徒 假装把话题引入到教练，给波黑二老洗地，，，波黑一言堂永远洗白白，，zonic在fl连资格赛都拿不到。。。b1ad3带领navi被sdy demqq率队的复仇者联盟打哭。那时没人夸b1ad3 。 navi拿下利雅得世界杯是5个队员努力，信任，坚持的回报  b1ad3有作用但没你们吹得大，，，,另外别把你看比赛饭圈的那一套代入我这，我不接受你扣帽子的做法，你要反对我的看法我会跟你正常讨论。我也从来没觉得教练能提供什么决定性作用，这也是我为什么用“干预”一词而已，体系的建立从来都不是教练一个人的事，需要的是六个人一起配合，所以我说了NaVi能在和G2的共同选图上有更好的配合跟道具战术，这不就是赛场上五个人一起表现的原因,0,
1518,232869617648,232869370064,438082692,383593993.0,主要是我想知道top评分有没有加成，想让jl进top20啊,肯定有啊,0,
1651,232911560320,232880489792,215174392,2876498.0,navi夺冠击败的三个队mouz faze g2刚好是Niko的一生,唉😞杀人诛心☝️🤓,0,
826,232867545360,232867696656,3494365460695810,180268344.0,g2这边没有气氛组[笑哭],snax和malbsMd是有点闷,0,
617,233527283136,233450977952,413332916,3546722248689780.0,? 弹幕这是怎么了 看直播的时候 就有人在弹幕里打navi粉去4 现在来看个回放 怎么还有人打 素质都这样吗,屏蔽就完事了，反正屏蔽拉满了,0,
115,232903109568,232870097568,3546373743970350,442697238.0,幽默，我你了？[吃瓜]谁急了？那照你这么说一粒机已经不是一线选手的水准了对吗？次次八强都打不进去，淘汰赛要被淘汰，不看队友？nexa呼吸是人？bit、jl公认的枪硬吧？wdf公认的上限高吧？除了im略逊一筹，整个navi在李神的带领下就是有冲击冠军的实力，孩神上限高是我说的？公认的top级选手你还不认可了，去年top4你不记得了？cs2目前的表现也没看见？幽默哦[吃瓜],别理他，二极管而已，没必要生气,0,
418,234298274656,232870578544,3537108815842160,611585.0,"不说NaVi，单论Blade，这教练对于战队的调教真是无出其右…几乎暂停就能拿分，哪怕是带领一支全新的队伍也能拿第二次major冠军，纯纯是在用个人能力为战队提供支持。
以前看a队王朝比赛我都没感觉到zonic对于赛场有这么压迫性的掌控力，但Blade对于战队的赛场表现就具有十分充足的正向干预能力。
如果Taz等人不加把劲好好给G2做强度更高的训练，就目前图池来看未来NaVi还是会继续擒获G2，因为我NaVi就算一ban大厦也无所谓，因为G2你也不打，你拿遗迹那我就跟你硬碰硬，这次你艰难赢了，下次那就不一定了，你会的我也会，但我NaVi配合跟道具战术更好，你看我下次还怎么打你完事，所以G2要赢真得靠五个人爆种才行。",有掩体给他peek就一打一了？,0,
1627,232869106432,0,13519403,,,李神!,0,
2656,232887492176,0,12653895,,,只能说是队伍克制了[笑哭],0,
3133,232889221504,0,161736351,,,哎，流量,0,
90,232871970480,232869293552,259539858,442697238.0,整场比赛纵观下来，g2不值得这座冠军。真的吐了，批孩打vp就来劲，这场拉得离谱，烧火棍都不是了，直接哑枪，被青梅竹马bit狠狠拷打后入手撕[辣眼睛]手撕了我记得就有至少四次，枪都开不出来，当时图一遗迹在b区二道还要调整准星再被手撕我就知道这把g2要凉了，就算有马神估计也要凉了，事实证明，这把是尼马熊的三人发挥，就这还打进了加时，而且遗迹还是最近的强图，之后的两张图…而且孩神这三句没有任何一句是狙击发挥出来了的，昨天niko奶太多了？[笑哭]还有皮特，是人啊[笑哭]大力特呢？概念神呢？eco在nuke被翻了两次，前面总体加起来这么多大比分小比分打起来也只是被翻了不超过五吧（印象里）尼的沙鹰还不够准吗？小镇，eco局打两个两个半残一个满血，结果四个人换不了一个，最离谱的是同样的默认，g2小坑、包点和链接各一人，navi也是，但a区就是被手撕了，navi就是打得进去，皮特今天一直被抓timing打不掉人，要不是马神又再次发挥打掉4.99个人，g2估计图三11:1被带走，马神四杀啊？尼玛站出来的局，孩呢？snax略显平庸不说了，批孩都不是放炮了，真的空枪加被手撕[大哭]我当时在nuke看到批孩一直打不开狙击枪的手感我就知道g2级大概率被让一追二，因为bot和jl是慢热型，不能让他们被刷起来，实际上g2nuke最后的乱打和不进入加时就决定了他们会在指挥不好的小镇上被暴打，但我完全没想到孩神能睡成这样[辣眼睛]唉，只能说有了马神和snax的火力支援遗迹g2的遗迹基本无敌，但真的，孩神不醒这g2四强都难，马神今天已经是接近donk的定位能力了，图一图三都是老二的能力和战绩（nuke确实要练练[笑哭]）还是带不动皮特和批孩，niko一如既往三张图的稳定发挥，真的队伍里的兜底人反而是niko了，批孩睡了三张图[辣眼睛]真的心痛啊，这么好的机会，番薯在坐牢的情况下依旧打的vp心惊，现在马神和巨熊的补强说真的就是奔着夺冠去的，谁知道主狙睡着了[笑哭]我的孩神和表哥啊，醒来吧[大哭],小孩被NAVI研究透了，太针对了没机会发挥,1,
2085,233607416560,232969935120,3493079302539890,1601232541.0,是的 真的强图 偶尔枪法软小败也无碍navi真的吃透阿努比斯,你说的还是之前，自从跟vp打那场感觉阿努比斯又进化了，迷城也是大进化了，这次nuke也进步不少，这样的队看起来有意思多了，现在navi强图太多了。,3,
754,233437581760,233263082496,392718757,308871750.0,你看不带解说的不就行了,？,0,
2549,233379205408,0,492150700,,,半决和决赛，连续两个让一追二，让人看到了他们的顽强的韧性，快速的调整能力，军人般的纪律性和执行力，以及极致的配合！完美的NAVI，一路陪着这支新NAVI低谷到顶点，一切都值得，他们配赢！！！他们是冠军！！[支持][支持][支持][支持][支持][支持],0,
1632,236947371936,0,1414495723,,,表情包,0,
12,232916763728,232871340384,292040098,393574669.0,早上醒来点开b站看到这两个推荐，给我笑醒了[脱单doge],哈哈哈,0,
2447,232944261600,0,243722871,,,决赛 决胜图 小镇 大b哥 赛前不看好[嗑瓜子] 有点眼熟,0,
285,232896844848,232869046336,66639203,426826029.0,今年的情况是 navi 逮捕 g2，绿龙逮捕 navi，老鼠逮捕绿龙，痱子儿子老鼠[笑哭],确实,0,
1067,232876248960,232875904064,268349744,676022474.0,Navi 今年是跌跌撞撞的，有时候发挥真的好， 有时候太拉垮， 主要是im bot 发挥不稳定， b1t上限很高的， im 在navi的发挥一直挺一般的,im其实还好，图三把长枪给bit，自己拉吹风机，人来了往脸上突，说明队内定位就已经是辅助干活的那种了。,0,
1192,233202305152,232905803472,401694665,660165863.0,李子8，navi整体7,传奇捕虾人,3,
1441,232901045808,0,3537107811306290,,,儿真是决赛型选手,0,
2991,232869716432,0,396306262,,,一觉醒来，navi果然没让我失望[脱单doge],3,
2990,232883706464,232868994064,165543091,13068594.0,"g2新阵容拿了个亚军也不错了,没换说不定4强都没。",可惜遇到了navi 真是有属性克制的,0,
3151,232875234880,0,628835591,,,最享受的一集,3,
1570,232870983120,232870898736,518464632,3546704641002290.0,小孩现在的数据还是第三   前面donk跟载物,现在大赛数据rating只比sh1ro高0.02，和sh1ro一个水平了。大赛rating比donk低0.11，比载物低0.06，差太多了，都不是一个水平的了。,2,
2430,232940962176,0,1702035174,,,"G2打Navi怪谈:
1.永远不要叫醒睡着的iM，如果他陷入沉睡，千万不要拖到图三。如果他醒来了，那就完辣
2.Navi ECO局永远不要提前暴露想特的声音，jL的神级手枪会让本性暴露的夯特吃尽苦头
3.永远不要在门缝架狙，当m0NESY在深渊凝视的时候，b1t会直接伊戈达拉解决掉你
4.永远不要打出暂停，因为Blad3和Aleksib是世界上最好的暂停大师
5.王不见王原则，即使w0nderful发挥一般，但是正统皇族的血脉仍会压制m0NESY",0,
2749,232880318992,232870147952,1930252926,98858867.0,xdm，这比赛算金牌s级赛事吗？可以对标什么赛事呢？[再见],s级算不上 a+吧 主要是钱多 赛事等级无所谓,0,
1689,232892631152,232879560320,239854991,629879654.0,"首先你可以说我马后炮
但是现在看来，李子和blade真的好契合，之前也没少骂李子。现在来看，你可以骂“李子只会默认”，但貌似是“只有李子会打默认”[doge]
记得21年就在完美看了一篇分析blade体系的文章，blade追求的是极致的地图控制，和每个人都可以作为战术发起点，而这种战术需要五个人极致的默契，以及对场上信息的高度掌握，这种体系下，在老navi里，是因为五个人真的默契，而且每个人都是爆点，真的能每个人都能c，实际上有时候对默认不是太仔细，很多局面都是靠“爹”硬救回来，老navi经常看到的局面就是，因为战术体系、教练要求的默认，经常是最后三四十秒一波进，很难打了，靠大哥才能赢下来。
但现在的navi在李子指挥下，真的是很彻底的默认，在这种情况下才是真正的blade体系下的一套东西",所以最适合的六个人完全大于最强的六个人,0,
852,232919282144,0,1312753771,,,少年不可得一物，终将困其一生吗[大哭],0,
2210,232891632064,0,631704580,,,这就是部分g2粉丝吹的cs历史上最短3日王朝吗？[笑哭],2,
896,232874666976,232869679296,13343379,288737715.0,navi终于也是有韧性了啊，当初看巴黎major打faze阿努比斯拿了四个赛点被追心痛完了。现在navi越来越好，明天睡醒看新闻都赢了，太让人放心了,哥本哈根major最后图三速通小镇，差点让大表哥0-15书写传奇,0,
497,232879624224,232877754624,1709512651,1709512651.0,"总结下我看出来的问题：
1.决赛表哥和孩状态不好，有可能是打vp打的松懈了？
2.这段时间bit经常和新g2的几个人打faceit，然后bit表现贼猛，不知道有没有这方面问题
3.马尔布斯还行，snax我就没看有啥互动，赛后采访我也没看，有看过的哥们可以分享下，采访队员的时候有没有提到snax。每次比赛之后，尼，孩和表哥都会互相拥抱，但是和snax总感觉有点不对付，包括小回合结束后碰拳。
会不会有种可能，一段时间后的g2可能会分派别，后期尼或许带着孩和表哥（待定）去石油队，然后土豪以尼为核心建队。
尼不想走的原因应该就是觉得土豪队那边实力不够吧？但是万一这些问题都可以商量呢？土豪那边最不缺的就是资金了吧。",因为之前达拉斯的时候和2k感觉就都很和睦，几个人喊喊叫叫，尤其是2k和小孩，2k之前说过去达拉斯之前都不认识小孩，甭管是不是客套话，去了g2之后几个人关系看起来都不错。,0,
2308,232874595696,232868622480,3537108589349030,43240914.0,G2主要是没韧性，中间一输就一滑到底，起不来状态了。iem达拉斯和小蜜蜂图二连追六分进加时真的给我看哭了，不知道G2什么时候能再找回这种韧劲,感觉现在g2队内氛围是真的不行[笑哭],2,
1784,233341199792,232869156672,15220474,479183080.0,G2心态真不行阿，一输队内氛围就不行了，图一好好的，然后还没人调整越打越差的心态玩锤子，小马哥4杀赢了就安静的碰个拳。,变阵后输赢氛围不都差吗？以前呼吸还会叫两声，大白熊来之后表情就跟布里茨一样，2k当时就说了气氛不对现在呼吸走了气氛还能对咯,0,
336,232931697520,232870387168,353554108,46047946.0,李神亲手结束了3天的G2王朝,敢和Navi打小镇真的是疯球了,3,
516,232966529216,232964818240,437927177,97456879.0,互联网上什么都有，真的是太对了[喜极而泣][喜极而泣][喜极而泣]翻了我半天动态除了转发抽奖没一个帽子扣对的，不如直接点让你家里人打钱自己给monesy颁奖不好吗,要不要给你回忆回忆啊，自己发完的自己不承认了是吧哈哈哈你22年6月22发的啥，21年7月22又发的啥，可惜不能贴图，哥们有本事就别删,0,
1349,232960610016,0,3546388673595890,,,看到图二又有g2粉丝反问这是什么指挥，我就想笑，你还想换谁你直接说呗，带上你的大虾还有狗孩其他人都无所谓呗？别给爷逗乐了，我就看了两场，小孩打狙被手撕几次了？nuke外场，马儿不死刚刚给的正门烟还没开，niko就拉出去，你告诉这是指挥的问题？对对对，经典g2，来的指挥就是背锅的，呼吸被喷跑了，我真的是越来越喜欢小李子了，真的是擒大虾，捉狗孩，这就是被你们g2粉丝调侃的智慧默认，爽死我了，重生小说都没有这么爽吧[脱单doge],3,
1016,233013340688,232936677744,700587413,498580138.0,这种竞技比赛和NBA一样，状态走位不同，每次打比分都不一样，看个热闹就可以啦,没错，但NAVI打G2就是有加成！,3,
2998,232868471536,0,439806375,,,这小孩纯战犯,2,
2993,233371296336,232868994064,477566012,13068594.0,"g2新阵容拿了个亚军也不错了,没换说不定4强都没。",但愿g2不会回到21.22g2，那可是全是亚军啊…上个整容的g2可是到决赛就能拿冠军啊,0,
1783,232874902400,232870722160,40149054,87989031.0,没办法啊，本来太子也有机会的，可惜他是主狙，能打的时候，navi没他位置，navi有他位置了，不在navi了,他是BIT不能在一个战队，好像因为乌克兰的一个规定，森电也是一样的[妙啊],0,
2572,232914664096,0,329380773,,,太有实力啦李神[星星眼],3,
1787,232924497024,232869762272,278055026,635096799.0,现在hltv上bit的奖杯数已经是小孩的三倍了光两个major都很顶了 小孩能反超的过来吗？,[星星眼][星星眼]大胆 我孩神已经贷款2年top1了 不就是奖杯嘛 多贷款几个不就成了,3,1.0
2073,232883363296,232869678128,1601232541,71507197.0,好久没见过navi的阿努比斯了,Navi现在是世一mirage 这anubis也是绝活,3,
357,232867904752,0,508992464,,,"这是一只史上最平民的Navi，甚至很多人都不看好Navi，能进入冠军组就是他们的上限，可是就是这样一只由出道即巅峰，近两年碌碌无为的爆头机器bit，辗转多支战队，被人诟病只会默认的弃子指挥，一个被人嘲笑只会在二线比赛，自嘲自己失败者的步枪手，一个在巴黎major昙花一现，最大骗局的突破，还有一个接过goat的AWP，饱受质疑的狙击手，就是这样的一支战队，在所有人不被看好的情况下一路逆袭，这就是电子竞技的魅力[打call][打call]
永远不要低估一个传统豪门的实力",3,
3042,233064375552,233007411040,1792270445,346761474.0,赔了多少啊这么急,赚了多少这么急,0,
1313,232905737440,0,443783869,,,小森直接退役吧[笑哭]不用回来了,0,
1637,232908385616,232893406672,57109628,80108696.0,呼吸呢 快去拔网线,牢猪大狙架着你呢,0,1.0
551,233042916192,232869345040,12480340,269730205.0,不说赢不赢，是，大b哥梦回二一真准吧，但是你皮特能不能补上抢啊，不说你直架，那队友勾了拉了枪线，你补啊，压ak不会吗，要我左右左右教你嘛，太子更是个，大b哥昨晚给你发私房写真导晕了是吧，人探个头晃一下定了位，头就在你准星上你不打，以前你太快了空我没意见，你这……，拿着鸟狙跟人对，没手枪嘛，2键扣了？打apex呐，刷通行证任务呐，磨合归磨合问题，态度能不能端正啊，老熊抽象，但人也在做事啊，现在你两比他还犯罪，咋的，看到navi呐队标，饿了？想吃榴莲了？搂你一嘴还吃……人Niko冲了，还搁后面切道具呐，要不人死道具来，要不直接扔呲给Niko一个大白送到光之国去，玩呐，打天梯呐，Niko都红成那样了，还笑呐，说你呐taz，搁哪笑呐，战术更新了不，一打架全世界知道Niko外场香蕉道，一打架摸干净了在那便秘蹭来蹭去给提前枪架死，咋的口那有磁铁啊，给你AK吸住了？该冷静不冷静，打个残局，飞出去换枪位，咋了，你是盾勾还是恶灵带了b印子可以飞啊，还喜欢跳，瞄着三楼啊哥，突然秒个下面，咋了，对面带位移了？对面裂空还是机器人啊，跳起来打，cf呐，你那图池也是更大一坨，啊，有啥没啥，从孩不打遗迹表不游乐园，到直接米垃圾进监狱，到大厦坐牢再到nuke连警都玩不了小镇被晃得连枪位都漏干净了，咋了，等着v社出新图啊，你那集训练啥了，全去夜店大拉了是吧，还是度假村双拉，你真的……打点认真的尊重的局都好啊，不封烟转头漏timing，算你运气差，老干摸烟，咋了，就喜欢玩点刺激的，看盲盒？看有没有长枪架你？真的，麻了都[微笑][微笑][微笑],梦回21？梦回24major决赛！,0,1.0
2391,232998051536,232956589984,34960402,601714925.0,是不是major打faze啊好像[笑哭][笑哭][笑哭],不用怀疑，就是，bit直接不藏了[笑哭][笑哭][笑哭],0,
2482,232878755632,0,331546938,,,看到选图就感觉要7擒了，一觉醒来果然应验了[喜极而泣]布雷德是真的厉害,0,
2524,232872333936,232871227920,451836700,608998992.0,[doge]绿龙要是进了navi可能真要被擒，不过还好是g2，血脉压制[doge],这个状态的b1t你怎么擒啊,0,
